Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
22.5,25.04,421.8,826.4,0.00421917771792251,0
22.5,25.0,419.0,819.6,0.004212392172552679,0
22.5,25.0,419.0,829.6,0.004212392172552679,0
22.5,25.0,419.0,824.0,0.004212392172552679,0
22.5,24.912,419.0,814.2,0.0041974644903524,0
22.5,24.89,419.0,813.5,0.0041937326810038,0
22.5,24.89,419.0,813.8,0.0041937326810038,0
22.5,24.89,419.0,811.0,0.0041937326810038,0
22.478,24.87,419.0,804.6,0.00418470411108146,0
22.456,24.83,419.0,807.8,0.004172308180643121,0
22.5,24.856666666666698,419.0,802.333333333333,0.00418807850916583,0
22.4175,24.7475,419.0,796.75,0.00414856636550583,0
22.456,24.81,419.0,794.4,0.00416892495641864,0
22.39,24.7,419.0,790.6,0.00413358648459168,0
22.4175,24.7225,419.0,789.75,0.0041443475474366,0
22.39,24.7,419.0,782.2,0.00413358648459168,0
22.39,24.7225,419.0,772.25,0.00413737694389585,1
22.39,24.717083333333303,419.0,772.925,0.00413646442172095,1
22.39,24.711666666666698,419.0,773.6,0.00413555190220584,1
22.39,24.625,419.0,773.75,0.00412095195168535,1
22.39,24.754,416.2,771.8,0.00414268366402263,1
22.39,24.912,418.6,782.8,0.0041693028555172705,1
22.39,25.245,415.0,796.5,0.00422541274126769,1
22.39,25.0925,310.25,809.0,0.00419971552453032,1
22.39,25.0,0.0,805.5,0.0041841297156888,0
22.35,24.978,0.0,791.4,0.00417019632275524,0
22.323333333333302,25.0,0.0,779.333333333333,0.00416708241580403,0
22.365,24.9725,0.0,780.75,0.00417310345378263,0
22.315,24.89,0.0,781.75,0.004146507840838179,0
22.29,24.9175,0.0,781.0,0.00414476697940617,0
22.29,24.912,0.0,778.4,0.00414384601663705,0
22.26,24.856666666666698,0.0,769.333333333333,0.00412698756337495,0
22.254,24.85,0.0,766.5,0.0041243566010876,0
22.23,24.7933333333333,0.0,763.25,0.00410884135392114,0
22.26,24.823333333333302,0.0,762.333333333333,0.004121416511640589,0
22.2,24.79,0.0,761.5,0.00410073726963565,0
22.2,24.79,0.0,761.0,0.00410073726963565,0
22.2,24.736,0.0,757.0,0.0040917458809511895,0
22.2,24.79,0.0,752.333333333333,0.00410073726963565,0
22.1333333333333,24.7,0.0,748.666666666667,0.004069083657579011,0
22.1,24.7,0.0,746.25,0.00406077210033269,0
22.15,24.7225,0.0,745.25,0.00407697982248635,0
22.1,24.7,0.0,740.666666666667,0.00406077210033269,0
22.1,24.7,0.0,738.0,0.00406077210033269,0
22.1333333333333,24.7,0.0,732.666666666667,0.004069083657579011,0
22.1,24.7,0.0,727.0,0.00406077210033269,0
22.1,24.675,0.0,716.0,0.00405663520140821,0
22.0666666666667,24.6666666666667,0.0,723.25,0.00404697099901821,0
22.0666666666667,24.6666666666667,0.0,718.333333333333,0.00404697099901821,0
22.0,24.58,0.0,716.6,0.00401619278733235,0
21.978,24.6,0.0,714.0,0.0040140562223397,0
21.978,24.56,0.0,714.2,0.00400748724931948,0
21.945,24.6,0.0,715.0,0.00400593001937022,0
21.926666666666698,24.5,0.0,706.666666666667,0.00398505157493118,0
21.89,24.5,0.0,706.0,0.00397608547610517,0
21.89,24.525,0.0,698.75,0.003980168668337221,0
21.89,24.5,0.0,692.5,0.00397608547610517,0
21.89,24.5,0.0,694.75,0.00397608547610517,0
21.815,24.4175,0.0,697.25,0.00394438928261232,0
21.823333333333302,24.463333333333303,0.0,692.0,0.0039538650728109396,0
21.79,24.39,0.0,691.0,0.0039338681379609206,0
21.79,24.39,0.0,689.75,0.0039338681379609206,0
21.79,24.39,0.0,689.0,0.0039338681379609206,0
21.7675,24.39,0.0,687.0,0.00392842953743671,0
21.7675,24.365,0.0,679.75,0.00392437745140477,0
21.754,24.35,0.0,668.4,0.00391869166016661,0
21.7,24.29,0.0,665.666666666667,0.0038960130145852295,0
21.7,24.29,0.0,664.75,0.0038960130145852295,0
21.7,24.29,0.0,668.0,0.0038960130145852295,0
21.7,24.29,0.0,661.25,0.0038960130145852295,0
21.64,24.236,0.0,658.2,0.0038729719939613297,0
21.6,24.2,0.0,656.0,0.0038576731827532,0
21.6,24.2,0.0,654.8,0.0038576731827532,0
21.6,24.2225,0.0,653.75,0.0038612821279309997,0
21.5,24.26,0.0,650.333333333333,0.0038435524030295295,0
21.5,24.2,0.0,650.75,0.0038339879085467,0
21.55,24.2,0.0,648.25,0.0038458144762779202,0
21.5,24.2,0.0,640.333333333333,0.0038339879085467,0
21.5,24.2,0.0,638.0,0.0038339879085467,0
21.5,24.2,0.0,636.25,0.0038339879085467,0
21.5,24.2,0.0,636.333333333333,0.0038339879085467,0
21.5,24.15,0.0,635.75,0.0038260177197901204,0
21.5,24.175,0.0,635.5,0.00383000278879255,0
21.5,24.125,0.0,627.5,0.00382203270153845,0
21.5,24.15,0.0,626.25,0.0038260177197901204,0
21.5,24.125,0.0,621.5,0.00382203270153845,0
21.5,24.1,0.0,621.75,0.0038180477340365795,0
21.5,24.1,0.0,620.666666666667,0.0038180477340365795,0
21.5,24.1,0.0,617.0,0.0038180477340365795,0
21.5,24.1,0.0,612.75,0.0038180477340365795,0
21.4725,24.075,0.0,614.5,0.0038076058153611297,0
21.39,24.0,0.0,617.333333333333,0.00377641938611092,0
21.426666666666698,23.926666666666698,0.0,614.25,0.00377333000182496,0
21.39,23.9725,0.0,610.75,0.0037720659972821204,0
21.39,23.9175,0.0,603.0,0.00376335940133541,0
21.39,23.945,0.0,603.5,0.00376771266902404,0
21.365,23.89,0.0,602.0,0.0037532161493875798,0
21.323333333333302,24.0,0.0,605.666666666667,0.00376092485713894,0
21.34,23.9725,0.0,604.5,0.0037604533217008,0
21.315,23.9725,0.0,599.0,0.0037546588075488703,0
21.356666666666698,24.0,0.0,600.0,0.0037686651040406602,0
21.39,23.9725,0.0,596.5,0.0037720659972821204,0
21.315,23.89,0.0,597.5,0.00374165963273266,0
21.29,23.945,0.0,594.0,0.00374454576336437,0
21.29,23.9725,0.0,590.5,0.00374887216352344,0
21.29,23.89,0.0,586.666666666667,0.00373589314251898,0
21.29,23.926666666666698,0.0,588.0,0.00374166152982765,0
21.29,23.89,0.0,585.5,0.00373589314251898,0
21.29,23.89,0.0,584.5,0.00373589314251898,0
21.254,23.85,0.0,587.2,0.0037213245372262798,0
21.23,23.823333333333302,0.0,585.0,0.00371163679525134,0
21.218000000000004,23.81,0.0,579.4,0.00370680031023175,0
21.2,23.79,0.0,579.333333333333,0.00369955480346118,0
21.2,23.79,0.0,581.6,0.00369955480346118,0
21.2,23.79,0.0,581.666666666667,0.00369955480346118,0
21.2,23.79,0.0,577.5,0.00369955480346118,0
21.2,23.79,0.0,577.333333333333,0.00369955480346118,0
21.2,23.7675,0.0,574.25,0.0036960350636578796,0
21.2,23.745,0.0,569.0,0.00369251536345345,0
21.2,23.76,0.0,565.333333333333,0.00369486182585656,0
21.2,23.7,0.0,561.4,0.0036854760818385295,0
21.2,23.79,0.0,567.333333333333,0.00369955480346118,0
21.175,23.7,0.0,565.333333333333,0.0036797916635987102,0
21.1666666666667,23.7,0.0,563.5,0.0036778985751948602,0
21.125,23.675,0.0,559.0,0.00366455353347419,0
21.1,23.65,0.0,559.5,0.00365501193599322,0
21.125,23.65,0.0,550.5,0.0036606611147234204,0
21.1,23.6,0.0,553.0,0.00364723932725151,0
21.1333333333333,23.6,0.0,552.0,0.00365475715962219,0
21.1,23.6,0.0,553.25,0.00364723932725151,0
21.1,23.6,0.0,545.75,0.00364723932725151,0
21.1,23.6,0.0,548.0,0.00364723932725151,0
21.1,23.6,0.0,547.0,0.00364723932725151,0
21.1,23.575,0.0,545.75,0.00364335309530045,0
21.1,23.533333333333303,0.0,544.0,0.00363687614933414,0
21.1,23.4725,0.0,545.5,0.00362742004904475,0
21.1,23.4725,0.0,547.0,0.00362742004904475,0
21.1,23.5,0.0,545.25,0.00363169468911561,0
21.1,23.5,0.0,541.25,0.00363169468911561,0
21.125,23.5,0.0,540.75,0.00363730761924146,0
21.1,23.5,0.0,533.333333333333,0.00363169468911561,0
21.1333333333333,23.5,0.0,528.0,0.00363918029389709,0
21.1,23.3925,0.0,537.75,0.0036149850646024296,0
21.1,23.4725,0.0,539.5,0.00362742004904475,0
21.1,23.5,0.0,535.25,0.00363169468911561,0
21.1,23.5,0.0,537.25,0.00363169468911561,0
21.1,23.5,0.0,535.25,0.00363169468911561,0
21.1,23.5,0.0,533.4,0.00363169468911561,0
21.1,23.5,0.0,524.5,0.00363169468911561,0
21.1,23.434,0.0,524.8,0.0036214356510786295,0
21.1,23.39,0.0,522.666666666667,0.00361459647930365,0
21.1,23.39,0.0,521.0,0.00361459647930365,0
21.125,23.39,0.0,519.75,0.00362018283054654,0
21.1,23.39,0.0,523.0,0.00361459647930365,0
21.1,23.39,0.0,523.0,0.00361459647930365,0
21.1,23.39,0.0,519.0,0.00361459647930365,0
21.1,23.365,0.0,519.5,0.0036107106528653703,0
21.1,23.39,0.0,519.75,0.00361459647930365,0
21.1,23.365,0.0,520.0,0.0036107106528653703,0
21.1,23.33,0.0,524.6,0.0036052705769470204,0
21.075,23.315,0.0,520.25,0.00359737848607855,0
21.075,23.34,0.0,519.0,0.00360125818434467,0
21.1,23.29,0.0,523.2,0.0035990534631735295,0
21.033333333333303,23.29,0.0,517.666666666667,0.00358425790846352,0
21.02,23.29,0.0,514.2,0.00358130523727,0
21.025,23.29,0.0,516.5,0.0035824122377097205,0
21.0,23.29,0.0,521.0,0.0035768802490343797,0
21.0,23.29,0.0,520.0,0.0035768802490343797,0
21.0,23.254,0.0,517.8,0.0035713196208366797,0
21.0,23.26,0.0,514.333333333333,0.00357224638533805,0
21.0,23.2675,0.0,516.75,0.00357340484482625,0
21.0,23.29,0.0,520.75,0.0035768802490343797,0
21.0,23.29,0.0,519.333333333333,0.0035768802490343797,0
21.0,23.29,0.0,519.0,0.0035768802490343797,0
21.0,23.29,0.0,509.75,0.0035768802490343797,0
21.0,23.29,0.0,508.5,0.0035768802490343797,0
20.9725,23.29,0.0,504.5,0.0035708037565800295,0
21.0,23.29,0.0,506.5,0.0035768802490343797,0
20.9725,23.29,0.0,509.0,0.0035708037565800295,0
20.963333333333303,23.29,0.0,507.25,0.00356878028139735,0
21.0,23.29,0.0,509.333333333333,0.0035768802490343797,0
20.89,23.2,0.0,509.666666666667,0.0035388222189340897,0
20.89,23.245,0.0,508.25,0.0035457254426872102,0
20.89,23.2225,0.0,510.25,0.0035422738117653796,0
20.89,23.254,0.0,504.0,0.00354710610572144,0
20.89,23.26,0.0,499.333333333333,0.0035480265511301603,0
20.89,23.2225,0.0,495.0,0.0035422738117653796,0
20.89,23.2,0.0,496.25,0.0035388222189340897,0
20.89,23.2,0.0,494.75,0.0035388222189340897,0
20.89,23.2,0.0,492.5,0.0035388222189340897,0
20.89,23.2,0.0,494.25,0.0035388222189340897,0
20.89,23.2,0.0,492.333333333333,0.0035388222189340897,0
20.89,23.125,0.0,493.75,0.0035273171845867897,0
20.89,23.125,0.0,484.75,0.0035273171845867897,0
20.89,23.1,0.0,489.25,0.0035234822671828397,0
20.89,23.1,0.0,494.5,0.0035234822671828397,0
20.89,23.1,0.0,495.666666666667,0.0035234822671828397,0
20.89,23.1,0.0,501.5,0.0035234822671828397,0
20.89,23.1,0.0,499.666666666667,0.0035234822671828397,0
20.89,23.1,0.0,492.5,0.0035234822671828397,0
20.89,23.1,0.0,494.25,0.0035234822671828397,0
20.89,23.1,0.0,494.0,0.0035234822671828397,0
20.9725,23.1,0.0,489.25,0.00354150724957436,0
20.9175,23.1,0.0,490.0,0.0035294815922970397,0
20.89,23.1,0.0,495.5,0.0035234822671828397,0
20.89,23.05,0.0,498.0,0.00351581257343747,0
20.89,23.05,0.0,495.0,0.00351581257343747,0
20.912,23.0,0.0,490.2,0.0035129208000967303,0
20.926666666666698,23.0,0.0,492.333333333333,0.00351610913906784,0
20.89,23.0,0.0,491.666666666667,0.00350814306776971,0
20.89,22.956,0.0,488.0,0.00350139405835438,0
20.934,22.934,0.0,488.0,0.00350755305943681,0
20.89,23.0,0.0,485.0,0.00350814306776971,0
20.89,23.0,0.0,490.0,0.00350814306776971,0
20.9175,22.9725,0.0,489.5,0.00350989075838834,0
20.89,22.945,0.0,485.25,0.0034997068287565603,0
20.89,22.89,0.0,485.666666666667,0.00349127081729973,0
20.9175,22.945,0.0,485.0,0.00350566544528695,0
20.89,22.956,0.0,485.2,0.00350139405835438,0
20.945,22.89,0.0,484.0,0.00350316807807591,0
20.89,22.9175,0.0,483.0,0.0034954887945841803,0
20.89,22.89,0.0,481.0,0.00349127081729973,0
20.89,22.89,0.0,476.5,0.00349127081729973,0
20.89,22.89,0.0,475.0,0.00349127081729973,0
20.89,22.89,0.0,476.0,0.00349127081729973,0
20.89,22.89,0.0,478.5,0.00349127081729973,0
20.89,22.89,0.0,481.0,0.00349127081729973,0
20.89,22.89,0.0,483.0,0.00349127081729973,0
20.856666666666698,22.856666666666698,0.0,480.25,0.0034789756630827897,0
20.89,22.89,0.0,480.25,0.00349127081729973,0
20.89,22.865,0.0,470.75,0.00348743634186028,0
20.89,22.89,0.0,474.75,0.00349127081729973,0
20.89,22.865,0.0,482.25,0.00348743634186028,0
20.89,22.89,0.0,480.333333333333,0.00349127081729973,0
20.89,22.89,0.0,480.0,0.00349127081729973,0
20.89,22.84,0.0,481.5,0.0034836019134338396,0
20.89,22.84,0.0,483.5,0.0034836019134338396,0
20.89,22.79,0.0,475.6,0.0034759331976165,0
20.89,22.76,0.0,475.333333333333,0.0034713320583865197,0
20.89,22.815,0.0,477.666666666667,0.00347976753201953,0
20.89,22.79,0.0,475.75,0.0034759331976165,0
20.89,22.79,0.0,479.166666666667,0.0034759331976165,0
20.865,22.7675,0.0,475.0,0.00346711546963321,0
20.865,22.7675,0.0,474.0,0.00346711546963321,0
20.89,22.79,0.0,477.333333333333,0.0034759331976165,0
20.89,22.79,0.0,473.0,0.0034759331976165,0
20.89,22.7675,0.0,470.0,0.0034724823368476898,0
20.865,22.675,0.0,468.75,0.00345295104445914,0
20.87,22.718000000000004,0.0,471.4,0.00346060593833997,0
20.89,22.7,0.0,471.0,0.0034621299830055697,0
20.89,22.7,0.0,468.0,0.0034621299830055697,0
20.85,22.678,0.0,468.6,0.00345020659473582,0
20.81,22.62,0.0,467.4,0.0034328250361985698,0
20.79,22.6,0.0,469.0,0.0034255294987624602,0
20.79,22.65,0.0,471.25,0.00343314993421406,0
20.823333333333302,22.73,0.0,470.666666666667,0.00345245938689913,0
20.79,22.6,0.0,466.75,0.0034255294987624602,0
20.79,22.64,0.0,466.8,0.0034316258322677,0
20.79,22.7,0.0,468.75,0.0034407705553688,0
20.79,22.65,0.0,467.5,0.00343314993421406,0
20.79,22.6333333333333,0.0,469.666666666667,0.00343060976843018,0
20.79,22.7,0.0,469.75,0.0034407705553688,0
20.79,22.6,0.0,469.75,0.0034255294987624602,0
20.79,22.6,0.0,467.25,0.0034255294987624602,0
20.772,22.6,0.0,461.4,0.00342171422452537,0
20.79,22.6,0.0,469.25,0.0034255294987624602,0
20.79,22.625,0.0,468.0,0.0034293396932757896,0
20.73,22.6,0.0,469.0,0.0034128264730600303,0
20.79,22.6,0.0,467.25,0.0034255294987624602,0
20.79,22.6,0.0,467.4,0.0034255294987624602,0
20.79,22.6,0.0,467.666666666667,0.0034255294987624602,0
20.745,22.6,0.0,471.5,0.00341599833244845,0
20.76,22.6,0.0,471.666666666667,0.00341917278864175,0
20.7225,22.6,0.0,464.75,0.00341124151659625,0
20.7225,22.6,0.0,461.75,0.00341124151659625,0
20.7225,22.6,0.0,458.5,0.00341124151659625,0
20.745,22.55,0.0,459.5,0.0034083994007641396,0
20.7225,22.55,0.0,460.5,0.0034036532240966397,0
20.76,22.5666666666667,0.0,465.333333333333,0.00341410208020416,0
20.7225,22.5,0.0,465.0,0.00339606511573662,0
20.7225,22.5,0.0,459.0,0.00339606511573662,0
